,node_1,node_2,cn,tn,pa,min_triangles,max_triangles,min_cluster,max_cluster,lp_community,louvain_community,weight,label,cr_n1,cr_n2,share_alignment_L,share_alignment_G,share_alignment_N,share_alignment_E,share_alignment_C,share_environment_mountain,share_environment_underdark,share_environment_arctic,share_environment_urban,share_environment_swamp,share_environment_desert,share_environment_coastal,share_environment_hill,share_environment_grassland,share_environment_forest,share_environment_underwater,share_type_aberration,share_type_monstrosity,share_type_dragon,share_type_undead,share_type_elemental,share_type_beast,share_type_construct,share_type_plant,share_type_ooze,share_type_fey,share_type_fiend,share_type_giant,share_type_celestial,share_tag_aarakocra,share_tag_yugoloth,share_tag_demon,share_tag_devil,share_tag_goblinoid,share_tag_bullywug,share_tag_shapechanger,share_tag_gnome,share_tag_elf,share_tag_dwarf,share_tag_titan,share_tag_gith,share_tag_gnoll,share_tag_grimlock,share_tag_human,share_tag_kenku,share_tag_kobold,share_tag_kuo-toa,share_tag_lizardfolk,share_tag_merfolk,share_tag_orc,share_tag_quaggoth,share_tag_sahuagin,share_tag_thri-kreen,share_tag_troglodyte,share_tag_yuan-ti,guessed,predicted_weight
26355,kostchtchie,relentless slasher,5,54,440,14,428,0.3111111111111111,0.452431289640592,1,1,0.0,0.0,25.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8823811
26380,huge gray ooze,merrow,1,35,124,1,64,0.13763440860215054,0.16666666666666666,1,1,0.0,0.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7149136
26395,pari,ashen rider,4,75,756,15,785,0.22727272727272727,0.4019457245263697,1,0,0.0,0.0,13.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.654678
26407,quasit,adult crystal dragon,2,127,1276,13,1570,0.2353823088455772,0.23636363636363636,1,0,0.0,0.0,1.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5732167
26409,boar,sea spawn,2,47,312,6,90,0.1214574898785425,0.21428571428571427,1,0,0.0,0.0,0.25,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7977896
26466,giant hyena,chimera,7,89,1968,140,181,0.16046099290780141,0.17073170731707318,1,1,0.0,0.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0959306
26471,duergar despot,soldier,3,39,380,40,43,0.21052631578947367,0.25146198830409355,1,0,0.0,0.0,12.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.64523274
26475,druid,winged kobold,3,92,1155,22,583,0.19924812030075187,0.20952380952380953,1,0,0.0,0.0,2.0,0.25,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5988947
26510,knight,cloaker,2,82,952,18,364,0.15978928884986832,0.1978021978021978,1,0,0.0,0.0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.69899976
26518,death dog,skyjek roc,3,75,1196,28,516,0.11067193675889328,0.3891402714932127,1,0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66053295
26521,phoenix,dao,3,37,336,21,40,0.175,0.19047619047619047,1,1,0.0,0.0,16.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7900915
26525,dretch,skeletal juggernaut,9,106,2368,205,1018,0.37689744539059605,0.41330645161290325,1,1,0.0,0.0,0.25,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9329254
26554,green hag,guardian wolf,4,95,1794,64,726,0.19692307692307692,0.309462915601023,1,0,0.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7877768
26592,ghast,lamia,5,87,1136,25,667,0.20833333333333334,0.26841046277666,1,0,0.0,0.0,2.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94992054
26608,otyugh,young remorhaz,2,37,322,17,59,0.18681318681318682,0.233201581027668,1,0,0.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.59945166
26615,alkilith,mordakhesh,10,86,1488,135,946,0.4891304347826087,0.5002644103648863,1,1,0.0,0.0,11.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81849843
26633,hezrou,illusionist,1,51,144,2,382,0.33865248226950356,0.6666666666666666,1,1,0.0,0.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65692776
26639,canoloth,shadow mastiff,4,46,504,46,154,0.3006535947712418,0.4074074074074074,1,1,0.0,0.0,8.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.80642617
26642,berserker,displacer beast,3,88,1036,19,395,0.1462421325435024,0.2087912087912088,1,1,0.0,0.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9879202
26658,revenant,daemogoth titan,5,99,2240,218,365,0.1810515873015873,0.3663865546218487,1,0,0.0,0.0,5.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6670551
26695,ruin grinder,chimera,2,56,384,12,181,0.16046099290780141,0.42857142857142855,1,1,0.0,0.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6683379
26706,belashyrra,lady illmarrow,3,32,240,20,43,0.22631578947368422,0.30303030303030304,1,0,0.0,0.0,22.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.90046054
26776,dire wolf,ice mephit,11,227,6562,110,1470,0.07933937823834197,0.19607843137254902,1,0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2968012
26795,redcap,spring eladrin,4,65,966,42,475,0.16600790513833993,0.5516840882694541,1,1,0.0,0.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87493813
26818,owlbear,aeorian absorber,1,62,520,11,200,0.15082956259426847,0.24444444444444444,1,0,0.0,0.0,3.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5669974
26848,orc red fang of shargaas,coldlight walker,2,29,190,11,74,0.24444444444444444,0.4327485380116959,1,0,0.0,0.0,3.0,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4421678
26857,bodytaker plant,giant wasp,9,112,2812,181,592,0.2191780821917808,0.2574679943100996,1,1,0.0,0.0,7.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9510668
26863,auril (second form),dire troll,2,34,240,14,181,0.3111111111111111,0.6557971014492754,1,1,0.0,0.0,10.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6286264
26864,cadaver collector,drowned ascetic,3,42,297,11,194,0.3055555555555556,0.36742424242424243,1,1,0.0,0.0,14.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81151867
26880,molydeus,gnoll fang of yeenoghu,14,183,8066,529,1310,0.19585338763420956,0.22256201155283725,1,0,0.0,0.0,21.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.52627105
26887,skeletal alchemist,yellow musk zombie,14,102,1640,130,1193,0.359229147847034,0.6842105263157895,1,1,0.0,0.0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4758631
26931,assassin,sea hag,3,59,598,19,145,0.14009661835748793,0.24358974358974358,1,0,0.0,0.0,8.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.85400295
26940,dire corby,earth elemental,2,86,624,4,280,0.09324009324009325,0.14285714285714285,1,1,0.0,0.0,0.5,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.023334
26974,adult black dragon,copper greatwyrm,2,27,140,7,40,0.21052631578947367,0.3333333333333333,1,0,0.0,0.0,14.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7423773
26998,dracohydra,frost giant,3,86,1408,29,445,0.12554112554112554,0.22073412698412698,1,0,0.0,0.0,11.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.76887655
27006,archdruid,abjurer wizard,3,99,2420,238,494,0.25158562367864695,0.33265993265993266,1,0,0.0,0.0,12.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40223417
27015,fire elemental,mantrap,2,129,1998,43,515,0.08435708435708436,0.28104575163398693,1,0,0.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6462239
27030,wood woad,troll,4,93,1856,85,242,0.12003968253968254,0.20935960591133004,1,0,0.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7397431
27061,quaggoth,tlincalli,2,37,322,17,66,0.18681318681318682,0.2608695652173913,1,0,0.0,0.0,2.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62357646
27136,phase spider,mammoth,4,87,1802,66,231,0.11764705882352941,0.1676342525399129,1,0,0.0,0.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.74760765
27179,wolf,cyclops,6,166,5445,133,659,0.09077134986225896,0.13434343434343435,1,1,0.0,0.0,0.25,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83338386
27198,ghast,gray ooze,4,87,1136,30,667,0.25,0.26841046277666,1,0,0.0,0.0,2.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7985696
27270,smoke mephit,koalinth sergeant,1,13,36,2,12,0.3333333333333333,0.3333333333333333,1,1,0.0,0.0,0.25,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73133427
27285,living lightning bolt,bandit captain,4,104,2263,73,326,0.12404870624048706,0.15698924731182795,1,0,0.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81602114
27293,werebear,bheur hag,3,70,936,36,143,0.10784313725490197,0.23529411764705882,1,1,0.0,0.0,5.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.883247
27315,warlock of the fiend,centaur mummy,4,47,312,17,445,0.6005398110661269,0.6071428571428571,1,1,0.0,0.0,7.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.914318
27320,mage,spirit naga,4,126,2033,26,731,0.12890142831952037,0.15204678362573099,1,0,0.0,0.0,6.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8350256
27338,flameskull,drowned ascetic,2,70,549,11,551,0.3010928961748634,0.3055555555555556,1,0,0.0,0.0,4.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6221629
27343,erinyes,marilith,7,84,1700,212,266,0.21714285714285714,0.3778966131907308,1,0,0.0,0.0,12.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8845086
27345,ogre zombie,living cloudkill,2,104,855,14,824,0.1845464725643897,0.3888888888888889,1,0,0.0,0.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.52560973
27376,couatl,giant elk,5,151,5100,207,977,0.1623529411764706,0.19737373737373737,1,0,0.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71275264
27390,orc,sahuagin priestess,5,127,3276,119,480,0.11721611721611722,0.18888888888888888,1,0,0.0,0.0,0.5,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7853711
27420,geryon,steel predator,2,29,180,20,22,0.10526315789473684,0.6111111111111112,1,0,0.0,0.0,22.0,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7879711
27426,green hag,polar bear,5,72,1196,64,183,0.17681159420289855,0.19692307692307692,1,0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.90450764
27448,phase spider,swarm of insects,1,48,476,16,66,0.11764705882352941,0.17582417582417584,1,1,0.0,0.0,3.0,0.5,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71104836
27482,gargoyle,lizardfolk shaman,2,45,450,25,77,0.17701149425287357,0.23809523809523808,1,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72072583
27504,maurezhi,vampire,3,71,918,24,749,0.17647058823529413,0.5234102026554857,1,0,0.0,0.0,7.0,13.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62502915
27555,pteranodon,tiger,0,51,518,16,150,0.17582417582417584,0.22522522522522523,1,1,0.0,0.0,0.25,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6979868
27581,akroan hoplite,mammoth,2,58,265,3,231,0.1676342525399129,0.3,1,0,0.0,0.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72099584
27593,clay golem,drowned blade,2,41,420,30,37,0.14285714285714285,0.19473684210526315,1,1,0.0,0.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5859207
27599,clay golem,sea spawn,2,29,168,6,30,0.14285714285714285,0.21428571428571427,1,1,0.0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8699264
27618,living lightning bolt,undead cockatrice,4,114,2573,73,1185,0.15698924731182795,0.3482221569203644,1,0,0.0,0.0,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7226982
27660,blue abishai,canopic golem,5,40,391,73,100,0.3952569169960474,0.5367647058823529,1,1,0.0,0.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.78868914
27661,cadaver collector,steel predator,2,53,660,20,194,0.10526315789473684,0.36742424242424243,1,0,0.0,0.0,14.0,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6048565
27667,hobgoblin,pegasus,9,146,4600,228,491,0.09919191919191919,0.22028985507246376,1,0,0.0,0.0,0.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0155753
27668,gnoll witherling,specter,35,215,9996,627,2174,0.20259062529121238,0.2752414398595259,1,1,0.0,0.0,0.25,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9024987
27694,zombie plague spreader,canoloth,10,102,2072,154,1037,0.383931877082562,0.4074074074074074,1,1,0.0,0.0,4.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9976238
27734,ogre,spirit naga,3,73,1026,26,207,0.14465408805031446,0.15204678362573099,1,0,0.0,0.0,2.0,8.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8577468
27749,fire snake,minotaur skeleton,5,138,2997,56,1776,0.15954415954415954,0.2909090909090909,1,0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7339768
27758,blood hunter,lady illmarrow,3,31,228,20,49,0.28654970760233917,0.30303030303030304,1,1,0.0,0.0,5.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8657111
27782,vrock,spirit,7,96,1943,73,558,0.17980295566502463,0.25237449118046135,1,0,0.0,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0058439
27838,water elemental,goblin,10,170,7189,339,420,0.10256410256410256,0.11002921129503408,1,0,0.0,0.0,5.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5472814
27839,hobgoblin,nightmare,5,115,3174,228,655,0.22028985507246376,0.2791986359761296,1,0,0.0,0.0,0.5,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7345718
27840,shoosuva,undying soldier,21,144,4400,286,1967,0.3023255813953488,0.3973737373737374,1,1,0.0,0.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8230452
